recJ	b2892	E100002828
recN	b2616	E100002563
recO	b2565	E100002516
recQ	b3822	E100003732
recR	b0472	E100000463
recT	b1349	E100001320
relA	b2784	E100002724
relB	b1564	E100001535
relE	b1563	E100001534
relF	b1562	E100001533
rem	b1561	E100001532
rep	b3778	E100003692
rfaB	b3628	E100003550
rfaC	b3621	E100003543
rfaD	b3619	E100003541
rfaF	b3620	E100003542
rfaG	b3631	E100003553
rfaH	b3842	E100003752
rfaI	b3627	E100003549
rfaJ	b3626	E100003548
rfaK	b3623	E100003545
rfaL	b3622	E100003544
rfaP	b3630	E100003552
rfaQ	b3632	E100003554
rfaS	b3629	E100003551
rfaY	b3625	E100003547
rfaZ	b3624	E100003546
rfbA	b2039	E100001998
rfbB	b2041	E100002000
rfbC	b2038	E100001997
rfbD	b2040	E100001999
rfbX	b2037	E100001996
rfe	b3784	E100003698
rffG	b3788	E100003702
rffH	b3789	E100003703
rhaA	b3903	E100003807
rhaB	b3904	E100003808
rhaD	b3902	E100003806
rhaR	b3906	E100003810
rhaS	b3905	E100003809
rhaT	b3907	E100003811
rhlB	b3780	E100003694
rhlE	b0797	E100000773
rho	b3783	E100003697
rhoL	b3782	E100003696
rhsA	b3593	E100003515
rhsB	b3482	E100003405
rhsC	b0700	E100000683
rhsD	b0497	E100000488
rhsE	b1456	E100001427
ribA	b1277	E100001248
ribB	b3041	E100002975
ribD	b0414	E100000406
ribE	b1662	E100001632
ribF	b0025	E100000025
ribH	b0415	E100000407
rimI	b4373	E100004257
rimJ	b1066	E100001039
rimK	b0852	E100000828
rimL	b1427	E100001398
rlpA	b0633	E100000623
rlpB	b0641	E100000631
rmf	b0953	E100000928
rna	b0611	E100000601
rnb	b1286	E100001257
rnc	b2567	E100002518
rnd	b1804	E100001772
rne	b1084	E100001057
rnhA	b0214	E100000208
rnhB	b0183	E100000183
rnk	b0610	E100000600
rnpA	b3704	E100003625
rnt	b1652	E100001622
rob	b4396	E100004280
rpe	b3386	E100003309
rph	b3643	E100003565
rpiA	b2914	E100002849
rpiB	b4090	E100003982
rpiR	b4089	E100003981
rplA	b3984	E100003880
rplB	b3317	E100003240
rplC	b3320	E100003243
rplD	b3319	E100003242
rplE	b3308	E100003231
rplF	b3305	E100003228
rplI	b4203	E100004091
rplJ	b3985	E100003881
rplK	b3983	E100003879
rplL	b3986	E100003882
rplM	b3231	E100003161
rplN	b3310	E100003233
rplO	b3301	E100003224
rplP	b3313	E100003236
rplQ	b3294	E100003217
rplR	b3304	E100003227
rplS	b2606	E100002553
rplT	b1716	E100001684
rplU	b3186	E100003116
rplV	b3315	E100003238
rplW	b3318	E100003241
rplX	b3309	E100003232
rplY	b2185	E100002144
rpmA	b3185	E100003115
rpmB	b3637	E100003559
rpmC	b3312	E100003235
rpmD	b3302	E100003225
rpmE	b3936	E100003840
rpmF	b1089	E100001062
rpmG	b3636	E100003558
rpmH	b3703	E100003624
rpmI	b1717	E100001685
rpmJ	b3299	E100003222
rpoA	b3295	E100003218
rpoB	b3987	E100003883
rpoC	b3988	E100003884
rpoD	b3067	E100003001
rpoE	b2573	E100002524
rpoH	b3461	E100003384
rpoN	b3202	E100003132
rpoS	b2741	E100002681
rpoZ	b3649	E100003571
rpsA	b0911	E100000886
rpsB	b0169	E100000169
rpsC	b3314	E100003237
rpsD	b3296	E100003219
rpsE	b3303	E100003226
rpsF	b4200	E100004088
rpsG	b3341	E100003264
rpsH	b3306	E100003229
rpsI	b3230	E100003160
rpsJ	b3321	E100003244
rpsK	b3297	E100003220
rpsL	b3342	E100003265
rpsM	b3298	E100003221
rpsN	b3307	E100003230
rpsO	b3165	E100003097
rpsP	b2609	E100002556
rpsQ	b3311	E100003234
rpsR	b4202	E100004090
rpsS	b3316	E100003239
rpsT	b0023	E100000023
rpsU	b3065	E100002999
rpsV	b1480	E100001451
rseA	b2572	E100002523
rseB	b2571	E100002522
rseC	b2570	E100002521
rspA	b1581	E100001551
rspB	b1580	E100001550
rstA	b1608	E100001578
rstB	b1609	E100001579
rsuA	b2183	E100002142
rtcA	b3420	E100003343
rtcB	b3421	E100003344
rtcR	b3422	E100003345
rtn	b2176	E100002135
rus	b0550	E100000540
ruvA	b1861	E100001829
ruvB	b1860	E100001828
ruvC	b1863	E100001831
sanA	b2144	E100002103
sapA	b1294	E100001265
sapB	b1293	E100001264
sapC	b1292	E100001263
sapD	b1291	E100001262
sapF	b1290	E100001261
sbcB	b2011	E100001970
sbcC	b0397	E100000389
sbcD	b0398	E100000390
sbm	b2917	E100002852
sbmA	b0377	E100000369
sbmC	b2009	E100001968
sbp	b3917	E100003821
sdaA	b1814	E100001782
sdaB	b2797	E100002737
sdaC	b2796	E100002736
sdhA	b0723	E100000706
sdhB	b0724	E100000707
sdhC	b0721	E100000704
sdhD	b0722	E100000705
sdiA	b1916	E100001881
secA	b0098	E100000098
secB	b3609	E100003531
secD	b0408	E100000400
secE	b3981	E100003877
secF	b0409	E100000401
secG	b3175	E100003105
selA	b3591	E100003513
selB	b3590	E100003512
selD	b1764	E100001732
seqA	b0687	E100000670
serA	b2913	E100002848
serB	b4388	E100004272
serC	b0907	E100000882
serS	b0893	E100000868
sfa	b0991	E100000965
sfcA	b1479	E100001450
sfhB	b2594	E100002541
sfmA	b0530	E100000521
sfmC	b0531	E100000522
sfmD	b0532	E100000523
sfmF	b0534	E100000525
sfmH	b0533	E100000524
sfsA	b0146	E100000146
sgaB	b4194	E100004082
sgaE	b4198	E100004086
sgaH	b4196	E100004084
sgaT	b4193	E100004081
sgaU	b4197	E100004085
sgbE	b3583	E100003505
sgbH	b3581	E100003503
sgbU	b3582	E100003504
sgcA	b4302	E100004189
sgcC	b4304	E100004191
sgcE	b4301	E100004188
sgcQ	b4303	E100004190
sgcR	b4300	E100004187
sgcX	b4305	E100004192
shiA	b1981	E100001943
sieB	b1353	E100001324
slp	b3506	E100003429
slpA	b0028	E100000028
slt	b4392	E100004276
slyA	b1642	E100001612
slyB	b1641	E100001611
slyD	b3349	E100003272
slyX	b3348	E100003271
smf_1	b3286	E100003209
smf_2	b3285	E100003208
smg	b3284	E100003207
smp	b4387	E100004271
smpA	b2617	E100002564
smpB	b2620	E100002567
sms	b4389	E100004273
smtA	b0921	E100000896
sodA	b3908	E100003812
sodB	b1656	E100001626
sodC	b1646	E100001616
sohA	b3129	E100003061
sohB	b1272	E100001243
solA	b1059	E100001032
soxR	b4063	E100003955
soxS	b4062	E100003954
speA	b2938	E100002873
speB	b2937	E100002872
speC	b2965	E100002900
speD	b0120	E100000120
speE	b0121	E100000121
speF	b0693	E100000676
speG	b1584	E100001554
spoT	b3650	E100003572
spoU	b3651	E100003573
sppA	b1766	E100001734
spr	b2175	E100002134
sprT	b2944	E100002879
spy	b1743	E100001711
srlA	b2702	E100002642
srlB	b2704	E100002644
srlD	b2705	E100002645
srlE	b2703	E100002643
srlR	b2707	E100002647
srmB	b2576	E100002527
ssb	b4059	E100003951
sseA	b2521	E100002472
sseB	b2522	E100002473
sspA	b3229	E100003159
sspB	b3228	E100003158
stpA	b2669	E100002614
sucA	b0726	E100000709
sucB	b0727	E100000710
sucC	b0728	E100000711
sucD	b0729	E100000712
sufI	b3017	E100002951
sugE	b4148	E100004039
suhB	b2533	E100002484
sulA	b0958	E100000933
sun	b3289	E100003212
surA	b0053	E100000053
surE	b2744	E100002684
syd	b2793	E100002733
t150	b3558	E100003480
tag	b3549	E100003471
talA	b2464	E100002415
talB	b0008	E100000008
talC	b3946	E100003850
tap	b1885	E100001853
tar	b1886	E100001854
tauA	b0365	E100000357
tauB	b0366	E100000358
tauC	b0367	E100000359
tauD	b0368	E100000360
tbpA	b0068	E100000068
tdcA	b3118	E100003051
tdcB	b3117	E100003050
tdcC	b3116	E100003049
tdcD	b3115	E100003048
tdcE	b3114	E100003047
tdcR	b3119	E100003052
tdh	b3616	E100003538
tdk	b1238	E100001209
tehA	b1429	E100001400
tehB	b1430	E100001401
tesA	b0494	E100000485
tesB	b0452	E100000444
tgt	b0406	E100000398
thdF	b3706	E100003627
thiC	b3994	E100003890
thiD	b2103	E100002062
thiE	b3993	E100003889
thiF	b3992	E100003888
thiG	b3991	E100003887
thiH	b3990	E100003886
thiJ	b0424	E100000416
thiL	b0417	E100000409
thiM	b2104	E100002063
thrA	b0002	E100000002
thrB	b0003	E100000003
thrC	b0004	E100000004
thrL	b0001	E100000001
thrS	b1719	E100001687
thyA	b2827	E100002764
tig	b0436	E100000428
tktA	b2935	E100002870
tktB	b2465	E100002416
tldD	b3244	E100003174
tmk	b1098	E100001071
tnaA	b3708	E100003629
tnaB	b3709	E100003630
tnaL	b3707	E100003628
tolA	b0739	E100000722
tolB	b0740	E100000723
tolC	b3035	E100002969
tolQ	b0737	E100000720
tolR	b0738	E100000721
tonB	b1252	E100001223
topA	b1274	E100001245
topB	b1763	E100001731
torA	b0997	E100000971
torC	b0996	E100000970
torD	b0998	E100000972
torR	b0995	E100000969
torS	b0993	E100000967
torT	b0994	E100000968
tpiA	b3919	E100003823
tpr	b1229	E100001202
tpx	b1324	E100001295
tra5_1	b0372	E100000364
tra5_2	b0541	E100000531
tra5_3	b1026	E100001000
tra5_4	b2089	E100002048
tra5_5	b0299	E100000291
tra8_1	b0256	E100000248
tra8_2	b1404	E100001375
tra8_3	b4284	E100004171
treA	b1197	E100001170
treB	b4240	E100004128
treC	b4239	E100004127
treF	b3519	E100003442
treR	b4241	E100004129
trg	b1421	E100001392
trkA	b3290	E100003213
trkG	b1363	E100001334
trkH	b3849	E100003759
trmA	b3965	E100003869
trmD	b2607	E100002554
trpA	b1260	E100001231
trpB	b1261	E100001232
trpC	b1262	E100001233
trpD	b1263	E100001234
trpE	b1264	E100001235
trpL	b1265	E100001236
trpR	b4393	E100004277
trpS	b3384	E100003307
trs5_1	b0259	E100000251
trs5_10	b3218	E100003148
trs5_11	b3505	E100003428
trs5_2	b0552	E100000542
trs5_3	b0656	E100000646
trs5_4	b1331	E100001302
trs5_5	b1370	E100001341
trs5_6	b1994	E100001953
trs5_7	b2030	E100001989
trs5_8	b2192	E100002150
trs5_9	b2982	E100002916
truA	b2318	E100002276
truB	b3166	E100003098
trxA	b3781	E100003695
trxB	b0888	E100000863
trxC	b2582	E100002533
tsf	b0170	E100000170
tsr	b4355	E100004242
tsx	b0411	E100000403
ttdA	b3061	E100002995
ttdB	b3062	E100002996
ttk	b3641	E100003563
tufA	b3339	E100003262
tufB	b3980	E100003876
tus	b1610	E100001580
tynA	b1386	E100001357
tyrA	b2600	E100002547
tyrB	b4054	E100003946
tyrP	b1907	E100001875
tyrR	b1323	E100001294
tyrS	b1637	E100001607
ubiA	b4040	E100003932
ubiB	b3844	E100003754
ubiC	b4039	E100003931
ubiE	b3833	E100003743
ubiG	b2232	E100002190
ubiH	b2907	E100002843
ubiX	b2311	E100002269
ucpA	b2426	E100002377
udhA	b3962	E100003866
udk	b2066	E100002025
udp	b3831	E100003741
ugd	b2028	E100001987
ugpA	b3452	E100003375
ugpB	b3453	E100003376
ugpC	b3450	E100003373
ugpE	b3451	E100003374
ugpQ	b3449	E100003372
uhpA	b3669	E100003590
uhpB	b3668	E100003589
uhpC	b3667	E100003588
uhpT	b3666	E100003587
uidA	b1617	E100001587
uidB	b1616	E100001586
uidC	b1615	E100001585
uidR	b1618	E100001588
umuC	b1184	E100001157
umuD	b1183	E100001156
ung	b2580	E100002531
upp	b2498	E100002449
uraA	b2497	E100002448
usg	b2319	E100002277
ushA	b0480	E100000471
uspA	b3495	E100003418
uup	b0949	E100000924
uvrA	b4058	E100003950
uvrB	b0779	E100000755
uvrC	b1913	E100001878
uvrD	b3813	E100003723
uvrY	b1914	E100001879
uxaA	b3091	E100003024
uxaB	b1521	E100001492
uxaC	b3092	E100003025
uxuA	b4322	E100004209
uxuB	b4323	E100004210
uxuR	b4324	E100004211
vacB	b4179	E100004067
vacJ	b2346	E100002304
valS	b4258	E100004146
visC	b2906	E100002842
vsr	b1960	E100001924
wbbH	b2035	E100001994
wbbI	b2034	E100001993
wbbJ	b2033	E100001992
wbbK	b2032	E100001991
wcaA	b2059	E100002018
wcaB	b2058	E100002017
wcaC	b2057	E100002016
wcaD	b2056	E100002015
wcaE	b2055	E100002014
wcaF	b2054	E100002013
wcaG	b2052	E100002011
wcaH	b2051	E100002010
wcaI	b2050	E100002009
wcaJ	b2047	E100002006
wcaK	b2045	E100002004
wcaL	b2044	E100002003
wcaM	b2043	E100002002
wecB	b3786	E100003700
wecC	b3787	E100003701
wecD	b3790	E100003704
wecE	b3791	E100003705
wecF	b3793	E100003707
wecG	b3794	E100003708
wrbA	b1004	E100000978
wza	b2062	E100002021
wzb	b2061	E100002020
wzxC	b2046	E100002005
wzxE	b3792	E100003706
wzzB	b2027	E100001986
wzzE	b3785	E100003699
xapA	b2407	E100002358
xapB	b2406	E100002357
xapR	b2405	E100002356
xasA	b1492	E100001463
xerC	b3811	E100003721
xerD	b2894	E100002830
xseA	b2509	E100002460
xseB	b0422	E100000414
xthA	b1749	E100001717
xylA	b3565	E100003487
xylB	b3564	E100003486
xylE	b4031	E100003923
xylF	b3566	E100003488
xylG	b3567	E100003489
xylH	b3568	E100003490
xylR	b3569	E100003491
yaaA	b0006	E100000006
yaaF	b0030	E100000030
yaaH	b0010	E100000010
yaaI	b0013	E100000013
yaaJ	b0007	E100000007
yaaU	b0045	E100000045
yabB	b0081	E100000081
yabC	b0082	E100000082
yabF	b0046	E100000046
yabH	b0055	E100000055
yabI	b0065	E100000065
yabJ	b0066	E100000066
yabK	b0067	E100000067
yabM	b0070	E100000070
yabN	b0069	E100000069
yabO	b0058	E100000058
yabP	b0056	E100000056
yabQ	b0057	E100000057
yacA	b0097	E100000097
yacC	b0122	E100000122
yacE	b0103	E100000103
yacF	b0102	E100000102
yacG	b0101	E100000101
yacH	b0117	E100000117
yacK	b0123	E100000123
yacL	b0119	E100000119
yadB	b0144	E100000144
yadC	b0135	E100000135
yadD	b0132	E100000132
yadE	b0130	E100000130
yadF	b0126	E100000126
yadG	b0127	E100000127
yadH	b0128	E100000128
yadI	b0129	E100000129
yadK	b0136	E100000136
yadL	b0137	E100000137
yadM	b0138	E100000138
yadN	b0141	E100000141
yadP	b0147	E100000147
yadQ	b0155	E100000155
yadR	b0156	E100000156
yadS	b0157	E100000157
yadT	b0158	E100000158
yaeB	b0195	E100000195
yaeC	b0197	E100000197
yaeD	b0200	E100000200
yaeE	b0198	E100000198
yaeF	b0193	E100000193
yaeG	b0162	E100000162
yaeH	b0163	E100000163
yaeI	b0164	E100000164
yaeJ	b0191	E100000191
yaeL	b0176	E100000176
yaeM	b0173	E100000173
yaeO	b0189	E100000189
yaeQ	b0190	E100000190
yaeR	b0187	E100000187
yaeS	b0174	E100000174
yaeT	b0177	E100000177
yafA	b0239	E100000232
yafB	b0207	E100000201
yafC	b0208	E100000202
yafD	b0209	E100000203
yafE	b0210	E100000204
yafH	b0221	E100000214
yafJ	b0223	E100000216
yafK	b0224	E100000217
yafL	b0227	E100000220
yafM	b0228	E100000221
yafN	b0232	E100000225
yafO	b0233	E100000226
yafP	b0234	E100000227
yafQ	b0225	E100000218
yafS	b0213	E100000207
yafT	b0217	E100000210
yafU	b0218	E100000211
yafV	b0219	E100000212
yafW	b0246	E100000238
yafX	b0248	E100000240
yafY	b0251	E100000243
yafZ	b0252	E100000244
yagA	b0267	E100000259
yagB	b0266	E100000258
yagD	b0261	E100000253
yagE	b0268	E100000260
yagF	b0269	E100000261
yagG	b0270	E100000262
yagH	b0271	E100000263
yagI	b0272	E100000264
yagJ	b0276	E100000268
yagK	b0277	E100000269
yagL	b0278	E100000270
yagM	b0279	E100000271
yagN	b0280	E100000272
yagP	b0282	E100000274
yagQ	b0283	E100000275
yagR	b0284	E100000276
yagS	b0285	E100000277
yagT	b0286	E100000278
yagU	b0287	E100000279
yagV	b0289	E100000281
yagW	b0290	E100000282
yagX	b0291	E100000283
yagY	b0292	E100000284
yagZ	b0293	E100000285
yahA	b0315	E100000307
yahB	b0316	E100000308
yahC	b0317	E100000309
yahD	b0318	E100000310
yahE	b0319	E100000311
yahF	b0320	E100000312
yahG	b0321	E100000313
yahH	b0322	E100000314
yahI	b0323	E100000315
yahJ	b0324	E100000316
yahK	b0325	E100000317
yahL	b0326	E100000318
yahM	b0327	E100000319
yahN	b0328	E100000320
yahO	b0329	E100000321
yaiA	b0389	E100000381
yaiB	b0382	E100000374
yaiC	b0385	E100000377
yaiD	b0393	E100000385
yaiE	b0391	E100000383
yaiH	b0376	E100000368
yaiI	b0387	E100000379
yaiL	b0354	E100000346
yaiM	b0355	E100000347
yaiN	b0357	E100000349
yaiO	b0358	E100000350
yaiP	b0363	E100000355
yaiS	b0364	E100000356
yaiT	b0371	E100000363
yaiU	b0374	E100000366
yaiV	b0375	E100000367
yaiW	b0378	E100000370
yajB	b0404	E100000396
yajC	b0407	E100000399
yajD	b0410	E100000402
yajF	b0394	E100000386
yajG	b0434	E100000426
yajI	b0412	E100000404
yajK	b0423	E100000415
yajO	b0419	E100000411
yajQ	b0426	E100000418
yajR	b0427	E100000419
ybaA	b0456	E100000447
ybaB	b0471	E100000462
ybaC	b0476	E100000467
ybaD	b0413	E100000405
ybaE	b0445	E100000437
ybaJ	b0461	E100000452
ybaK	b0481	E100000472
ybaL	b0478	E100000469
ybaM	b0466	E100000457
ybaN	b0468	E100000459
ybaO	b0447	E100000439
ybaP	b0482	E100000473
ybaQ	b0483	E100000474
ybaR	b0484	E100000475
ybaS	b0485	E100000476
ybaT	b0486	E100000477
ybaU	b0441	E100000433
ybaV	b0442	E100000434
ybaW	b0443	E100000435
ybaX	b0444	E100000436
ybaY	b0453	E100000445
ybaZ	b0454	E100000446
ybbA	b0495	E100000486
ybbB	b0503	E100000494
ybbC	b0498	E100000489
ybbD	b0500	E100000491
ybbF	b0524	E100000515
ybbI	b0487	E100000478
ybbJ	b0488	E100000479
ybbK	b0489	E100000480
ybbL	b0490	E100000481
ybbM	b0491	E100000482
ybbN	b0492	E100000483
ybbO	b0493	E100000484
ybbP	b0496	E100000487
ybbQ	b0509	E100000500
ybbS	b0504	E100000495
ybbT	b0505	E100000496
ybbU	b0506	E100000497
ybbV	b0510	E100000501
ybbW	b0511	E100000502
ybbX	b0512	E100000503
ybbY	b0513	E100000504
ybbZ	b0514	E100000505
ybcH	b0567	E100000557
ybcI	b0527	E100000518
ybcJ	b0528	E100000519
ybcK	b0544	E100000534
ybcL	b0545	E100000535
ybcM	b0546	E100000536
ybcN	b0547	E100000537
ybcO	b0549	E100000539
ybcQ	b0551	E100000541
ybcR	b0554	E100000544
ybcS	b0555	E100000545
ybcT	b0556	E100000546
ybcU	b0557	E100000547
ybcV	b0558	E100000548
ybcW	b0559	E100000549
ybcX	b0561	E100000551
ybcY	b0562	E100000552
ybcZ	b0570	E100000560
ybdA	b0591	E100000581
ybdB	b0597	E100000587
ybdE	b0575	E100000565
ybdF	b0579	E100000569
ybdG	b0577	E100000567
ybdH	b0599	E100000589
ybdJ	b0580	E100000570
ybdK	b0581	E100000571
ybdL	b0600	E100000590
ybdM	b0601	E100000591
ybdN	b0602	E100000592
ybdO	b0603	E100000593
ybdQ	b0607	E100000597
ybdR	b0608	E100000598
ybdS	b0612	E100000602
ybdU	b0614	E100000604
ybeA	b0636	E100000626
ybeB	b0637	E100000627
ybeC	b0627	E100000617
ybeD	b0631	E100000621
ybeF	b0629	E100000619
ybeH	b0625	E100000615
ybeJ	b0655	E100000645
ybeK	b0651	E100000641
ybeL	b0643	E100000633
ybeM	b0626	E100000616
ybeN	b0639	E100000629
ybeQ	b0644	E100000634
ybeR	b0645	E100000635
ybeS	b0646	E100000636
ybeT	b0647	E100000637
ybeU	b0648	E100000638
ybeV	b0649	E100000639
ybeW	b0650	E100000640
ybeX	b0658	E100000648
ybeY	b0659	E100000649
ybeZ	b0660	E100000650
ybfA	b0699	E100000682
ybfB	b0702	E100000685
ybfC	b0704	E100000687
ybfD	b0706	E100000689
ybfE	b0685	E100000668
ybfF	b0686	E100000669
ybfG	b0690	E100000673
ybfH	b0691	E100000674
ybfL	b0705	E100000688
ybfM	b0681	E100000664
ybfN	b0682	E100000665
ybfP	b0689	E100000672
ybgA	b0707	E100000690
ybgC	b0736	E100000719
ybgD	b0719	E100000702
ybgE	b0735	E100000718
ybgF	b0742	E100000725
ybgG	b0732	E100000715
ybgH	b0709	E100000692
ybgI	b0710	E100000693
ybgJ	b0711	E100000694
ybgK	b0712	E100000695
ybgL	b0713	E100000696
ybgO	b0716	E100000699
ybgP	b0717	E100000700
ybgQ	b0718	E100000701
ybgR	b0752	E100000728
ybhA	b0766	E100000742
ybhB	b0773	E100000749
ybhC	b0772	E100000748
ybhD	b0768	E100000744
ybhE	b0767	E100000743
ybhF	b0794	E100000770
ybhH	b0769	E100000745
ybhI	b0770	E100000746
ybhJ	b0771	E100000747
ybhK	b0780	E100000756
ybhL	b0786	E100000762
ybhM	b0787	E100000763
ybhN	b0788	E100000764
ybhO	b0789	E100000765
ybhP	b0790	E100000766
ybhQ	b0791	E100000767
ybhR	b0792	E100000768
ybhS	b0793	E100000769
ybiA	b0798	E100000774
ybiB	b0800	E100000776
ybiC	b0801	E100000777
ybiF	b0813	E100000789
ybiH	b0796	E100000772
ybiI	b0803	E100000779
ybiJ	b0802	E100000778
ybiK	b0828	E100000804
ybiM	b0806	E100000782
ybiN	b0807	E100000783
ybiO	b0808	E100000784
ybiP	b0815	E100000791
ybiR	b0818	E100000794
ybiS	b0819	E100000795
ybiT	b0820	E100000796
ybiU	b0821	E100000797
ybiW	b0823	E100000799
ybiX	b0804	E100000780
ybiY	b0824	E100000800
ybjC	b0850	E100000826
ybjD	b0876	E100000852
ybjE	b0874	E100000850
ybjF	b0859	E100000835
ybjG	b0841	E100000817
ybjH	b0843	E100000819
ybjM	b0848	E100000824
ybjN	b0853	E100000829
ybjO	b0858	E100000834
ybjP	b0865	E100000841
ybjT	b0869	E100000845
ybjU	b0870	E100000846
ybjW	b0873	E100000849
ybjX	b0877	E100000853
ybjZ	b0879	E100000855
ycaC	b0897	E100000872
ycaD	b0898	E100000873
ycaH	b0915	E100000890
ycaI	b0913	E100000888
ycaJ	b0892	E100000867
ycaK	b0901	E100000876
ycaL	b0909	E100000884
ycaN	b0900	E100000875
ycaO	b0905	E100000880
ycaP	b0906	E100000881
ycaQ	b0916	E100000891
ycaR	b0917	E100000892
ycbB	b0925	E100000900
ycbC	b0920	E100000895
ycbE	b0933	E100000908
ycbF	b0944	E100000919
ycbG	b0956	E100000931
ycbK	b0926	E100000901
ycbL	b0927	E100000902
ycbM	b0934	E100000909
ycbN	b0935	E100000910
ycbO	b0936	E100000911
ycbP	b0937	E100000912
ycbQ	b0938	E100000913
ycbR	b0939	E100000914
ycbS	b0940	E100000915
ycbW	b0946	E100000921
ycbY	b0948	E100000923
yccA	b0970	E100000945
yccC	b0981	E100000955
yccD	b0999	E100000973
yccE	b1001	E100000975
yccF	b0961	E100000936
yccJ	b1003	E100000977
yccK	b0969	E100000944
yccM	b0992	E100000966
yccV	b0966	E100000941
yccY	b0982	E100000956
yccZ	b0983	E100000957
ycdB	b1019	E100000993
ycdC	b1013	E100000987
ycdF	b1005	E100000979
ycdG	b1006	E100000980
ycdO	b1018	E100000992
ycdP	b1021	E100000995
ycdQ	b1022	E100000996
ycdR	b1023	E100000997
ycdS	b1024	E100000998
ycdT	b1025	E100000999
ycdU	b1029	E100001003
ycdV	b1031	E100001005
ycdW	b1033	E100001006
ycdX	b1034	E100001007
ycdY	b1035	E100001008
ycdZ	b1036	E100001009
yceA	b1055	E100001028
yceB	b1063	E100001036
yceC	b1086	E100001059
yceD	b1088	E100001061
yceE	b1053	E100001026
yceF	b1087	E100001060
yceG	b1097	E100001070
yceH	b1067	E100001040
yceI	b1056	E100001029
yceK	b1050	E100001023
yceL	b1065	E100001038
yceO	b1058	E100001031
yceP	b1060	E100001033
ycfA	b1156	E100001129
ycfB	b1133	E100001106
ycfC	b1132	E100001105
ycfD	b1128	E100001101
ycfF	b1103	E100001076
ycfH	b1100	E100001073
ycfJ	b1110	E100001083
ycfK	b1154	E100001127
ycfL	b1104	E100001077
ycfM	b1105	E100001078
ycfN	b1106	E100001079
ycfO	b1107	E100001080
ycfP	b1108	E100001081
ycfQ	b1111	E100001084
ycfR	b1112	E100001085
ycfS	b1113	E100001086
ycfT	b1115	E100001088
ycfU	b1116	E100001089
ycfV	b1117	E100001090
ycfW	b1118	E100001091
ycfX	b1119	E100001092
ycgB	b1188	E100001161
ycgC	b1198	E100001171
ycgE	b1162	E100001135
ycgJ	b1177	E100001150
ycgK	b1178	E100001151
ycgL	b1179	E100001152
ycgN	b1181	E100001154
ycgR	b1194	E100001167
ycgW	b1160	E100001133
ycgX	b1161	E100001134
ycgY	b1196	E100001169
ycgZ	b1164	E100001137
ychA	b1214	E100001187
ychB	b1208	E100001181
ychE	b1242	E100001213
ychF	b1203	E100001176
ychG	b1239	E100001210
ychH	b1205	E100001178
ychJ	b1233	E100001204
ychK	b1234	E100001205
ychM	b1206	E100001179
ychN	b1219	E100001192
ychP	b1220	E100001193
yciA	b1253	E100001224
yciB	b1254	E100001225
yciC	b1255	E100001226
yciD	b1256	E100001227
yciE	b1257	E100001228
yciF	b1258	E100001229
yciG	b1259	E100001230
yciH	b1282	E100001253
yciI	b1251	E100001222
yciK	b1271	E100001242
yciL	b1269	E100001240
yciM	b1280	E100001251
yciN	b1273	E100001244
yciO	b1267	E100001238
yciQ	b1268	E100001239
yciR	b1285	E100001256
yciS	b1279	E100001250
yciV	b1266	E100001237
yciW	b1287	E100001258
ycjC	b1299	E100001270
ycjD	b1289	E100001260
ycjF	b1322	E100001293
ycjG	b1325	E100001296
ycjI	b1326	E100001297
ycjJ	b1296	E100001267
ycjL	b1298	E100001269
ycjM	b1309	E100001280
ycjO	b1311	E100001282
ycjP	b1312	E100001283
ycjQ	b1313	E100001284
ycjS	b1315	E100001286
ycjT	b1316	E100001287
ycjU	b1317	E100001288
ycjV	b1318	E100001289
ycjW	b1320	E100001291
ycjX	b1321	E100001292
ycjZ	b1328	E100001299
ydaA	b1333	E100001304
ydaC	b1347	E100001318
ydaD	b1352	E100001323
ydaH	b1336	E100001307
ydaJ	b1338	E100001309
ydaK	b1339	E100001310
ydaL	b1340	E100001311
ydaO	b1344	E100001315
ydaQ	b1346	E100001317
ydaR	b1356	E100001327
ydaS	b1357	E100001328
ydaT	b1358	E100001329
ydaU	b1359	E100001330
ydaW	b1361	E100001332
ydaY	b1366	E100001337
ydbA_1	b1401	E100001372
ydbA_2	b1405	E100001376
ydbC	b1406	E100001377
ydbD	b1407	E100001378
ydbH	b1381	E100001352
ydbK	b1378	E100001349
ydbL	b1383	E100001354
ydbO	b1388	E100001359
ydbP	b1390	E100001361
ydbS	b1393	E100001364
ydbU	b1395	E100001366
ydcA	b1419	E100001390
ydcC	b1460	E100001431
ydcD	b1457	E100001428
ydcE	b1461	E100001432
ydcF	b1414	E100001385
ydcG	b1424	E100001395
ydcH	b1426	E100001397
ydcN	b1434	E100001405
ydcP	b1435	E100001406
yddA	b1496	E100001467
yddB	b1495	E100001466
yddE	b1464	E100001435
yddG	b1473	E100001444
yddM	b1477	E100001448
ydeA	b1528	E100001499
ydeB	b1529	E100001500
ydeD	b1533	E100001504
ydeF	b1534	E100001505
ydeH	b1535	E100001506
ydeI	b1536	E100001507
ydeJ	b1537	E100001508
ydeK	b1510	E100001481
ydeV	b1511	E100001482
ydeW	b1512	E100001483
ydeY	b1514	E100001485
ydeZ	b1515	E100001486
ydfA	b1571	E100001542
ydfB	b1572	E100001543
ydfC	b1573	E100001544
ydfD	b1576	E100001546
ydfE	b1577	E100001547
ydfG	b1539	E100001510
