b1936	1.0447	2.062969460
b1199	1.0253	2.035429679
frdC	1.0182	2.025378842
nirD	1.0153	2.021349060
rbsD	1.0045	2.006285015
glcG	0.9912	1.987811315
udp	0.9880	1.983389140
cdd	0.9770	1.968324771
b1284	0.9753	1.965996653
yabN	0.9729	1.962761863
fdnG	0.9699	1.958656332
asnB	0.9679	1.955944053
ynfL	0.9646	1.951517038
ilvM	0.9617	1.947599255
nhaB	0.9600	1.945371433
yfhA	0.9504	1.932416172
fumC	0.9500	1.931908655
malT	0.9464	1.927103170
b2100	0.9279	1.902458828
cadB	0.9279	1.902458828
nanT	0.9254	1.899239794
kduD	0.9191	1.890926293
yiaO	0.9187	1.890443298
hybA	0.9122	1.881849232
yhgF	0.9108	1.880064407
csgG	0.9104	1.879631245
ydbS	0.9044	1.871758177
b2322	0.9037	1.870823878
yidK	0.9028	1.869700592
b1696	0.8961	1.861060736
b1310	0.8943	1.858647345
b1027	0.8940	1.858268424
b0965	0.8928	1.856744056
b0942	0.8920	1.855773801
fruB	0.8890	1.851937296
ygiP	0.8836	1.844975245
gutQ	0.8719	1.830032112
ybhI	0.8672	1.824068862
murB	0.8648	1.821107729
yjfA	0.8519	1.804824736
aceA	0.8508	1.803514827
galK	0.8469	1.798655680
b2335	0.8434	1.794319063
yhhG	0.8414	1.791789477
hyfC	0.8355	1.784477834
yedE	0.8332	1.781685252
aslA	0.8256	1.772326809
uhpA	0.8233	1.769499502
uhpT	0.8229	1.768952945
cyoD	0.8172	1.761969213
ycgC	0.8057	1.747967905
uxaB	0.7954	1.735576474
yqgC	0.7947	1.734760550
gcl	0.7873	1.725865026
yhgJ	0.7870	1.725437483
ybaL	0.7838	1.721672318
b1523	0.7751	1.711302677
ydjX	0.7751	1.711302677
yhfZ	0.7730	1.708875298
wcaL	0.7727	1.708457536
yigP	0.7717	1.707221438
yhfV	0.7696	1.704830694
ybgR	0.7694	1.704617616
ybiU	0.7661	1.700646017
yeeX	0.7654	1.699856023
yegT	0.7648	1.699165779
tdcC	0.7640	1.698194827
livG	0.7609	1.694603203
yraM	0.7563	1.689184000
yahJ	0.7555	1.688274900
yfaE	0.7537	1.686147919
yghB	0.7459	1.676964949
yiaK	0.7441	1.674891982
b0703	0.7354	1.664814177
celB	0.7324	1.661406539
flgM	0.7284	1.656765238
yjcP	0.7261	1.654149278
b2191	0.7260	1.654073872
b1826	0.7094	1.635075352
mglB	0.7093	1.635054714
eutJ	0.7069	1.632298339
hypA	0.7063	1.631664963
pqiB	0.7063	1.631564939
flgF	0.7055	1.630678995
b2246	0.7010	1.625660362
fepB	0.7004	1.624992304
dcuC	0.6987	1.623066674
mrcB	0.6981	1.622389471
ebgR	0.6946	1.618395022
b0263	0.6918	1.615302496
ybeC	0.6901	1.613372606
yqhD	0.6886	1.611770251
yjdL	0.6867	1.609570888
mukE	0.6836	1.606168206
gppA	0.6828	1.605280916
yidE	0.6814	1.603698520
b1491	0.6799	1.602070592
htrB	0.6793	1.601363132
yhjL	0.6784	1.600388984
kdtA	0.6777	1.599607201
dppB	0.6739	1.595340151
ygcQ	0.6738	1.595320661
pin	0.6701	1.591232268
thiM	0.6648	1.585359636
idnD	0.6636	1.584075477
ybcV	0.6629	1.583285652
yciD	0.6561	1.575807139
pstB	0.6549	1.574551319
rffG	0.6490	1.568029053
rbsK	0.6479	1.566865783
ygjJ	0.6468	1.565659896
ptsG	0.6462	1.565055271
cheA	0.6452	1.563926054
ymfI	0.6452	1.563926054
ygjI	0.6406	1.559016864
yagM	0.6393	1.557568631
guaC	0.6378	1.555927060
b2636	0.6369	1.554950868
emrK	0.6369	1.554950868
b1543	0.6341	1.552005886
b2360	0.6341	1.552005886
frwC	0.6310	1.548668239
emrB	0.6298	1.547394178
amiA	0.6279	1.545327531
cysW	0.6267	1.544020379
cysQ	0.6255	1.542734644
yagR	0.6243	1.541479138
yhaO	0.6234	1.540452492
sbmA	0.6197	1.536549792
b2145	0.6180	1.534766677
dppA	0.6154	1.531970626
yjgH	0.6128	1.529249201
yjcW	0.6125	1.528945304
yphF	0.6098	1.526049628
yggV	0.6091	1.525262077
feoB	0.6081	1.524259076
ydbL	0.6079	1.524053641
yfiC	0.6074	1.523464967
nrfG	0.5991	1.514723150
pyrG	0.5944	1.509819931
yacH	0.5934	1.508783160
b2385	0.5911	1.506424586
galR	0.5911	1.506403795
b0836	0.5890	1.504235897
aldH	0.5877	1.502812233
yheS	0.5822	1.497152309
ompR	0.5804	1.495296372
malP	0.5804	1.495265885
b2737	0.5762	1.490914410
fruK	0.5729	1.487510922
rhaS	0.5729	1.487464805
glcF	0.5711	1.485616301
hyaB	0.5694	1.483894093
mipB	0.5675	1.481915297
yjiL	0.5635	1.477824561
mgsA	0.5630	1.477359566
cydA	0.5601	1.474417092
b3022	0.5575	1.471669497
yhfW	0.5564	1.470568178
zntA	0.5561	1.470334707
yqcE	0.5544	1.468564709
hyfH	0.5516	1.465724158
yiaB	0.5513	1.465411443
b1441	0.5506	1.464713458
ibpA	0.5465	1.460549041
rnb	0.5448	1.458804887
lipB	0.5438	1.457824295
yhcP	0.5438	1.457775135
yicN	0.5387	1.452698080
queA	0.5387	1.452632249
lysR	0.5379	1.451876474
b2648	0.5354	1.449311191
yaaF	0.5350	1.448953393
ydeY	0.5349	1.448873330
yegN	0.5341	1.448025342
ygcU	0.5341	1.448025342
yabI	0.5317	1.445588506
kefC	0.5307	1.444599432
yaeE	0.5292	1.443079816
citG	0.5268	1.440695771
lysU	0.5250	1.438908914
rpoS	0.5244	1.438294446
hisB	0.5209	1.434833292
rbsA	0.5209	1.434825360
focA	0.5204	1.434374493
glcD	0.5198	1.433759826
rfaS	0.5195	1.433431582
aroP	0.5189	1.432902356
ascF	0.5188	1.432736796
rpiR	0.5173	1.431251724
fecE	0.5164	1.430420171
yiaI	0.5164	1.430420171
b4250	0.5100	1.424062748
yfhH	0.5100	1.424062748
suhB	0.5097	1.423751859
mcrB	0.5059	1.420017115
b1202	0.5001	1.414271411
yhfR	0.4994	1.413591698
menE	0.4978	1.412080904
mgtA	0.4971	1.411347902
yeiG	0.4965	1.410789111
gltK	0.4963	1.410583877
yehD	0.4962	1.410522373
ydjZ	0.4962	1.410513833
ybaT	0.4962	1.410449311
b2931	0.4960	1.410333256
hyfE	0.4904	1.404868935
pepA	0.4883	1.402823185
cafA	0.4874	1.401939720
yfaA	0.4873	1.401811768
b0165	0.4866	1.401171734
cobS	0.4862	1.400713292
yhfM	0.4821	1.396804551
yegX	0.4814	1.396090087
b2789	0.4812	1.395927665
uidA	0.4806	1.395351806
ybiN	0.4806	1.395351806
yohF	0.4797	1.394447955
yaaH	0.4797	1.394413638
manA	0.4796	1.394381464
yjfC	0.4794	1.394195383
livF	0.4770	1.391841696
narW	0.4749	1.389833927
narJ	0.4720	1.387054873
b2466	0.4702	1.385277434
ebgC	0.4687	1.383866148
b2434	0.4684	1.383606420
yffB	0.4683	1.383488846
insB_4	0.4663	1.381558459
fecB	0.4663	1.381530822
b1408	0.4658	1.381095338
b1505	0.4642	1.379560787
ybfM	0.4636	1.379003697
yeaL	0.4630	1.378362447
yddG	0.4626	1.378044795
b0831	0.4626	1.377997114
b1155	0.4623	1.377780709
araA	0.4609	1.376372751
yheH	0.4576	1.373234588
b1933	0.4545	1.370278712
uup	0.4534	1.369269617
b2258	0.4525	1.368435297
yddA	0.4525	1.368435297
ylcD	0.4521	1.368063439
vacB	0.4519	1.367882129
b2496	0.4509	1.366901146
hmpA	0.4508	1.366821370
torC	0.4481	1.364267573
glvC	0.4444	1.360704009
yihA	0.4428	1.359257121
fixC	0.4418	1.358277241
pphB	0.4417	1.358210312
ilvA	0.4409	1.357431610
narU	0.4398	1.356438567
melA	0.4388	1.355481629
yabO	0.4372	1.353938214
ygeV	0.4363	1.353100162
cadA	0.4338	1.350782711
ygcS	0.4328	1.349892813
ydfI	0.4323	1.349420621
mscL	0.4312	1.348398076
b2333	0.4300	1.347195725
yjgK	0.4300	1.347195725
b2981	0.4295	1.346748017
b0540	0.4294	1.346632024
cynS	0.4284	1.345739297
yeiO	0.4268	1.344293552
mltC	0.4260	1.343477765
dinG	0.4258	1.343318644
sms	0.4247	1.342330027
flu	0.4240	1.341647957
mglC	0.4228	1.340566782
b2710	0.4225	1.340227821
yeaX	0.4199	1.337850661
ygaC	0.4193	1.337279200
purA	0.4191	1.337053910
ygbI	0.4190	1.336987938
focB	0.4169	1.335058826
nrfB	0.4169	1.335058826
yjaH	0.4169	1.335058826
moaD	0.4164	1.334584480
ppiC	0.4163	1.334515348
insB_1	0.4157	1.333978515
cmtA	0.4156	1.333856844
nagA	0.4154	1.333654800
b1757	0.4146	1.332912060
ybdQ	0.4144	1.332780236
cmr	0.4139	1.332300440
wcaA	0.4139	1.332287092
b1667	0.4122	1.330703299
cadC	0.4114	1.330020868
yjbB	0.4112	1.329830493
mreB	0.4082	1.327039635
malG	0.4082	1.327030090
nth	0.4069	1.325851524
rem	0.4069	1.325829265
ybhM	0.4052	1.324285734
b1354	0.4048	1.323865061
yhjS	0.4044	1.323559559
yhfY	0.4043	1.323449619
hisC	0.4040	1.323160818
sodB	0.4037	1.322868994
alr	0.4036	1.322828731
b2666	0.4033	1.322544703
cutA	0.4033	1.322525628
fecD	0.4032	1.322474910
yihS	0.4029	1.322206750
b1760	0.4021	1.321441862
relB	0.4019	1.321207522
b1085	0.4013	1.320672312
yfhL	0.4012	1.320586890
b1509	0.4009	1.320291438
ycbN	0.4002	1.319653423
ytfJ	0.3998	1.319352252
agaC	0.3991	1.318674131
yggM	0.3986	1.318234064
b2878	0.3978	1.317528836
yohK	0.3978	1.317526512
b0100	0.3963	1.316091069
yggW	0.3961	1.315986557
priA	0.3946	1.314597723
ybjP	0.3937	1.313796153
glcB	0.3936	1.313697885
yjeO	0.3936	1.313684550
hyfB	0.3936	1.313627877
b1391	0.3927	1.312807846
b1455	0.3927	1.312807846
b2294	0.3917	1.311926135
relE	0.3910	1.311310346
tdcA	0.3904	1.310785029
yjhT	0.3904	1.310785029
yqiI	0.3900	1.310382673
galU	0.3894	1.309870493
yifN	0.3884	1.308949360
b2071	0.3883	1.308837659
yjdE	0.3870	1.307713916
b1593	0.3863	1.307037587
yffG	0.3862	1.306952325
iclR	0.3860	1.306797639
bglG	0.3859	1.306709640
yjhD	0.3850	1.305873513
yi82_1	0.3849	1.305792521
ascB	0.3847	1.305572573
yifB	0.3835	1.304543196
dinF	0.3819	1.303014272
yibO	0.3808	1.302053301
farR	0.3793	1.300727999
yjjI	0.3793	1.300706683
ynbD	0.3786	1.300083619
proX	0.3762	1.297900065
rbsR	0.3751	1.296925862
yecF	0.3751	1.296914288
yjfN	0.3731	1.295156288
yiaM	0.3719	1.294064874
yicG	0.3713	1.293518636
putA	0.3700	1.292364544
ybjX	0.3697	1.292039647
b1746	0.3681	1.290669771
nirC	0.3680	1.290588426
caiE	0.3672	1.289817676
yjdI	0.3660	1.288803274
yhbT	0.3660	1.288801591
ygjM	0.3644	1.287378154
arcA	0.3643	1.287227609
nrdB	0.3635	1.286511233
wecE	0.3631	1.286180024
ygbA	0.3627	1.285791053
gltS	0.3625	1.285607592
b1589	0.3623	1.285453924
yghQ	0.3611	1.284391894
b2635	0.3601	1.283520816
galT	0.3596	1.283038547
entC	0.3590	1.282551924
yfdC	0.3584	1.281970644
yhdZ	0.3580	1.281656473
yhhJ	0.3580	1.281656473
yggF	0.3561	1.279937052
amtB	0.3554	1.279357370
b2876	0.3543	1.278330314
yghD	0.3520	1.276317729
yqgD	0.3514	1.275837748
b2448	0.3513	1.275722878
chpR	0.3512	1.275592364
yegH	0.3506	1.275117410
ybdG	0.3504	1.274900551
yhhQ	0.3499	1.274434075
asnA	0.3496	1.274209188
sgcC	0.3487	1.273440727
b1828	0.3469	1.271815958
b2256	0.3455	1.270607711
glk	0.3455	1.270607711
selA	0.3450	1.270152698
b3776	0.3448	1.269934006
fdnH	0.3429	1.268305885
yieL	0.3429	1.268305885
mtlD	0.3420	1.267542106
ygcE	0.3420	1.267531106
ydeD	0.3413	1.266925634
yhbS	0.3402	1.265904655
b1369	0.3400	1.265745028
fliN	0.3395	1.265355114
ydhC	0.3381	1.264133826
ygfF	0.3372	1.263332524
aldA	0.3371	1.263171043
treB	0.3371	1.263171043
b0834	0.3347	1.261134859
ygcW	0.3345	1.260928768
fadB	0.3323	1.258999124
yidY	0.3322	1.258936912
yohI	0.3314	1.258264917
b1153	0.3304	1.257336601
hcaC	0.3302	1.257150320
exuT	0.3295	1.256600904
b1171	0.3293	1.256413474
treA	0.3285	1.255683403
yiaN	0.3283	1.255563912
agaI	0.3281	1.255334761
b1773	0.3276	1.254955297
hsdS	0.3276	1.254955297
b1806	0.3264	1.253884446
malM	0.3246	1.252295685
cca	0.3236	1.251454462
ymfM	0.3230	1.250931832
rfaF	0.3228	1.250779314
b1008	0.3220	1.250100537
hemK	0.3217	1.249809799
gntP	0.3217	1.249775108
rfaI	0.3215	1.249615061
yheN	0.3197	1.248054455
ybdJ	0.3187	1.247239420
yidR	0.3185	1.247051642
ybfA	0.3179	1.246519920
flhB	0.3176	1.246215901
b0960	0.3174	1.246109309
b2352	0.3174	1.246054905
phnM	0.3174	1.246054905
yphG	0.3174	1.246054905
gltP	0.3167	1.245440635
ugpB	0.3160	1.244866544
b1601	0.3156	1.244551921
ychH	0.3154	1.244350707
b1820	0.3152	1.244161204
yifM_1	0.3141	1.243262950
ybeY	0.3135	1.242697282
pinO	0.3135	1.242678659
yeiC	0.3134	1.242675715
yeiM	0.3133	1.242550476
modF	0.3128	1.242144851
ydaA	0.3123	1.241693107
b2445	0.3122	1.241604708
yidA	0.3122	1.241604708
b1728	0.3113	1.240841050
glyS	0.3112	1.240732711
cheR	0.3102	1.239900124
fkpA	0.3099	1.239612985
yrfG	0.3091	1.238927913
gsp	0.3090	1.238879885
atoS	0.3085	1.238426487
dppD	0.3078	1.237803430
b1355	0.3077	1.237721300
hyaE	0.3077	1.237714478
yliG	0.3071	1.237179887
ybiT	0.3063	1.236572175
ygcB	0.3061	1.236380565
ggt	0.3061	1.236354795
fliK	0.3055	1.235887982
b2372	0.3055	1.235883028
wza	0.3051	1.235495117
yedK	0.3046	1.235034696
melR	0.3044	1.234929414
manX	0.3018	1.232682980
hsdR	0.3014	1.232361994
selB	0.3012	1.232183660
yfgB	0.3010	1.232035671
yehA	0.2997	1.230859113
ydfH	0.2993	1.230528831
yjhS	0.2988	1.230161347
cchB	0.2984	1.229758412
b1567	0.2977	1.229174850
yhhH	0.2966	1.228254120
pabB	0.2965	1.228136657
entE	0.2960	1.227749028
fepG	0.2959	1.227630278
b1971	0.2946	1.226585297
frdD	0.2945	1.226475982
yfeG	0.2943	1.226318956
ccmA	0.2930	1.225225487
aceK	0.2920	1.224364802
pepT	0.2911	1.223538807
ygbM	0.2909	1.223420616
ybbW	0.2896	1.222270397
yafJ	0.2887	1.221549537
ybiW	0.2876	1.220625213
yghK	0.2873	1.220327725
hofD	0.2873	1.220321719
b1970	0.2870	1.220077041
metG	0.2869	1.220038374
mtlA	0.2862	1.219440731
nikE	0.2861	1.219333492
mutM	0.2859	1.219135245
yjfF	0.2858	1.219105396
yehQ	0.2854	1.218758627
tolQ	0.2848	1.218269804
rtcB	0.2839	1.217489091
yhcA	0.2833	1.217014706
yigR	0.2830	1.216763140
b2997	0.2830	1.216683171
b0919	0.2828	1.216581954
ptr	0.2824	1.216188152
gnd	0.2821	1.215927666
livK	0.2814	1.215363897
b1503	0.2803	1.214472868
yifE	0.2800	1.214202162
hycF	0.2798	1.214046367
glpT	0.2794	1.213689842
xapB	0.2786	1.212996305
cysP	0.2782	1.212654943
b3007	0.2779	1.212430681
yoaE	0.2772	1.211822627
ycgB	0.2768	1.211498994
b0762	0.2768	1.211485996
tus	0.2765	1.211244617
ytfS	0.2763	1.211090567
gcvT	0.2760	1.210867308
b1541	0.2759	1.210718778
yfjR	0.2754	1.210318792
ydcA	0.2750	1.209995996
b1314	0.2750	1.209994059
ygcK	0.2747	1.209726773
yneB	0.2741	1.209265378
b2757	0.2738	1.208993131
purC	0.2732	1.208446315
baeS	0.2727	1.208065769
b1674	0.2726	1.207981081
smf_1	0.2724	1.207784636
b0829	0.2722	1.207688313
yaeG	0.2711	1.206751231
yfiD	0.2709	1.206541701
phnD	0.2708	1.206502126
blc	0.2706	1.206314134
phoU	0.2705	1.206206337
atpD	0.2703	1.206020891
yieI	0.2694	1.205311851
yceP	0.2694	1.205285805
panB	0.2690	1.204932614
ygjK	0.2652	1.201796602
argI	0.2649	1.201552944
b1556	0.2649	1.201552944
celD	0.2649	1.201552944
xylR	0.2649	1.201552944
ydbH	0.2649	1.201552944
yehM	0.2649	1.201552944
atoE	0.2634	1.200307150
ilvI	0.2629	1.199913162
yeaN	0.2623	1.199429159
cheY	0.2622	1.199336282
pykA	0.2621	1.199190263
yjfH	0.2611	1.198375190
ygcX	0.2610	1.198295349
b1420	0.2609	1.198236255
araE	0.2600	1.197468427
nrfC	0.2600	1.197445925
hcaD	0.2595	1.197026447
ycdB	0.2591	1.196727501
yqeF	0.2581	1.195903324
yggT	0.2576	1.195460498
b2225	0.2571	1.195099351
yjfM	0.2570	1.194987081
b2856	0.2567	1.194750648
proC	0.2566	1.194632610
manY	0.2561	1.194270805
wcaE	0.2547	1.193123037
ydhE	0.2541	1.192603639
yfeT	0.2540	1.192523927
srlB	0.2538	1.192316669
hofQ	0.2533	1.191901374
csiE	0.2532	1.191872546
yfaL	0.2525	1.191243411
ydjC	0.2518	1.190728142
yedU	0.2518	1.190700343
alkB	0.2511	1.190109582
b2873	0.2503	1.189454261
ydeJ	0.2503	1.189416045
b2999	0.2501	1.189319718
ygfU	0.2501	1.189277884
ybjW	0.2494	1.188734474
yiiL	0.2494	1.188698534
b0845	0.2484	1.187851574
b2146	0.2477	1.187285085
dcp	0.2475	1.187107644
napD	0.2472	1.186883056
hybE	0.2469	1.186645839
napA	0.2460	1.185937094
fepE	0.2460	1.185904751
bisZ	0.2455	1.185532238
agaV	0.2453	1.185366958
nohB	0.2444	1.184594298
cydD	0.2434	1.183778976
citB	0.2433	1.183737581
acrD	0.2433	1.183734782
ydeB	0.2433	1.183664550
ynaC	0.2432	1.183650722
atpE	0.2432	1.183642642
hofH	0.2424	1.182979658
b2430	0.2420	1.182617634
b0362	0.2420	1.182594747
ycjU	0.2418	1.182480675
yieJ	0.2418	1.182480675
yidL	0.2413	1.182079082
ttdA	0.2412	1.182015497
add	0.2412	1.182000989
ycbP	0.2410	1.181771960
ccmE	0.2406	1.181517957
fimA	0.2403	1.181251514
cchA	0.2389	1.180083844
yjeA	0.2382	1.179517237
yhcO	0.2380	1.179346175
yeeU	0.2376	1.179015079
yhhP	0.2374	1.178889822
yahN	0.2367	1.178306359
hypD	0.2354	1.177239331
yhhN	0.2349	1.176862512
b2447	0.2349	1.176849285
araG	0.2345	1.176520591
mraY	0.2340	1.176082723
perM	0.2339	1.176042979
yidP	0.2339	1.175991411
yjbI	0.2339	1.175987987
fdhF	0.2332	1.175432228
csgA	0.2328	1.175088670
csgE	0.2327	1.175048200
ybgE	0.2323	1.174691419
yphD	0.2322	1.174632573
sspB	0.2311	1.173742343
rhaA	0.2311	1.173696273
intA	0.2309	1.173561882
b1447	0.2305	1.173274375
ydjY	0.2304	1.173185400
yhaM	0.2291	1.172074367
gabP	0.2289	1.171963064
flgL	0.2289	1.171944762
cstA	0.2287	1.171782635
fliG	0.2286	1.171679768
entF	0.2279	1.171116675
ylbF	0.2270	1.170370432
yhbL	0.2269	1.170288278
citF	0.2264	1.169952216
yebB	0.2263	1.169846694
yrfD	0.2260	1.169568804
yjdH	0.2249	1.168723628
ppdC	0.2247	1.168573469
ycjJ	0.2243	1.168176473
argA	0.2234	1.167494076
xylE	0.2231	1.167222860
ydhB	0.2228	1.167023748
yhfX	0.2225	1.166725322
yhjB	0.2223	1.166586000
fhiA	0.2217	1.166140508
wcaK	0.2215	1.165929820
yehI	0.2212	1.165707923
yggR	0.2210	1.165540484
pflB	0.2208	1.165339482
rspA	0.2205	1.165142248
b1554	0.2191	1.164004414
dcuB	0.2191	1.163967994
b4286	0.2183	1.163337484
yehB	0.2177	1.162905803
b2875	0.2176	1.162793171
yicI	0.2173	1.162529487
agaA	0.2170	1.162340517
b2439	0.2167	1.162040150
spoU	0.2161	1.161628018
mobA	0.2160	1.161501179
yafX	0.2150	1.160685944
cpsB	0.2142	1.160084894
ruvB	0.2140	1.159928024
b2503	0.2137	1.159666284
yfhG	0.2135	1.159506967
clpA	0.2132	1.159233598
goaG	0.2129	1.159039839
b1485	0.2129	1.159012673
gutM	0.2128	1.158944683
sbp	0.2128	1.158944683
pphA	0.2128	1.158899640
b1755	0.2125	1.158710959
yhiQ	0.2122	1.158440534
ubiB	0.2122	1.158426815
yhbU	0.2116	1.157986535
ychP	0.2110	1.157473544
ycdZ	0.2109	1.157395085
murC	0.2108	1.157340007
sseB	0.2106	1.157175825
b2603	0.2104	1.156976931
yhjG	0.2099	1.156615569
yjcZ	0.2092	1.156070112
yiiF	0.2092	1.156052827
yaeB	0.2088	1.155728738
ygjL	0.2086	1.155529976
gntU_2	0.2085	1.155486850
yedF	0.2082	1.155273264
yjjJ	0.2081	1.155142536
b1671	0.2079	1.155036314
ycaJ	0.2078	1.154936404
b2670	0.2077	1.154866837
b2070	0.2060	1.153490826
rhsA	0.2060	1.153490826
ygfG	0.2057	1.153281843
yhfT	0.2056	1.153145837
parE	0.2054	1.153003391
cstC	0.2050	1.152685997
b0832	0.2042	1.152070851
yheM	0.2040	1.151902984
b2226	0.2037	1.151617280
ykgJ	0.2035	1.151488238
b0359	0.2021	1.150345278
hycG	0.2016	1.149996378
ykgH	0.2015	1.149895177
yidF	0.2015	1.149873247
malK	0.2014	1.149842324
ompG	0.2008	1.149319172
phoA	0.2006	1.149140545
ybeT	0.2002	1.148865772
b2889	0.1995	1.148328561
b0373	0.1993	1.148139569
yicP	0.1986	1.147611711
wzxC	0.1984	1.147428937
b2341	0.1978	1.146936901
yhcI	0.1976	1.146806992
hyaC	0.1974	1.146663769
yafC	0.1974	1.146630298
lar	0.1973	1.146579933
yjcX	0.1972	1.146457460
fdoH	0.1971	1.146393406
yaiP	0.1971	1.146382382
sgcR	0.1970	1.146309130
b1657	0.1963	1.145771848
ylbC	0.1963	1.145744328
mrcA	0.1962	1.145664482
yjbF	0.1962	1.145646761
mrdA	0.1960	1.145495197
molR_1	0.1958	1.145328047
yieG	0.1954	1.145062108
yehU	0.1954	1.145039390
b4285	0.1950	1.144746578
ung	0.1948	1.144593981
b3020	0.1945	1.144336137
b1152	0.1944	1.144239835
yjiY	0.1942	1.144121474
oppA	0.1941	1.143989929
yqfE	0.1930	1.143163160
b1729	0.1927	1.142899655
ygiF	0.1924	1.142689799
yhiJ	0.1921	1.142456491
yhhK	0.1919	1.142297852
ymgC	0.1917	1.142081874
entD	0.1916	1.142046274
uhpB	0.1912	1.141732060
yheE	0.1910	1.141568959
yehT	0.1908	1.141380052
ysgA	0.1907	1.141306341
phnO	0.1899	1.140705155
ygcM	0.1893	1.140207044
hydN	0.1888	1.139827161
ansB	0.1885	1.139603386
livH	0.1881	1.139283465
ytfF	0.1876	1.138902289
kbl	0.1875	1.138820454
nuoJ	0.1875	1.138756901
lasT	0.1873	1.138643502
ybeV	0.1872	1.138537892
rbn	0.1865	1.137970464
nadB	0.1862	1.137796753
arsB	0.1855	1.137208443
xylG	0.1852	1.136953323
yhcC	0.1850	1.136855565
yceH	0.1844	1.136346707
yidG	0.1842	1.136205190
yieO	0.1840	1.136010537
b1016	0.1833	1.135472545
b2376	0.1831	1.135350991
edd	0.1827	1.135020614
b2755	0.1824	1.134800002
yheG	0.1824	1.134800002
yjiJ	0.1821	1.134570685
nagB	0.1820	1.134438883
corA	0.1808	1.133496496
ydbP	0.1807	1.133420240
ybbO	0.1806	1.133330522
wcaD	0.1805	1.133301361
b2343	0.1804	1.133183905
lldP	0.1804	1.133182185
hyfD	0.1804	1.133171882
bfr	0.1803	1.133146121
prfC	0.1803	1.133117866
yhjN	0.1797	1.132639106
ydbA_1	0.1794	1.132431452
phnI	0.1792	1.132228153
glvG	0.1791	1.132201264
ppdB	0.1787	1.131824770
ybhQ	0.1784	1.131649200
livM	0.1783	1.131581881
fecA	0.1782	1.131486550
yibQ	0.1782	1.131439565
yaeR	0.1779	1.131259642
yjeH	0.1778	1.131165172
b2254	0.1771	1.130572895
b3913	0.1769	1.130447372
yieE	0.1768	1.130383430
citD	0.1761	1.129819397
yggL	0.1758	1.129590183
ykgF	0.1753	1.129229752
aspA	0.1752	1.129116800
yihR	0.1750	1.128968645
srlR	0.1747	1.128731553
yfcC	0.1747	1.128731553
b0309	0.1742	1.128355217
b1547	0.1738	1.128011655
uspA	0.1736	1.127835259
ygfO	0.1734	1.127684737
yfcS	0.1730	1.127383009
yheL	0.1730	1.127383009
rhsD	0.1729	1.127336460
pfkA	0.1722	1.126810800
aroD	0.1718	1.126471774
fimG	0.1713	1.126093097
smtA	0.1713	1.126088341
pspA	0.1709	1.125779335
yehW	0.1705	1.125427018
yeeE	0.1704	1.125388898
nrdE	0.1697	1.124858075
yhjQ	0.1697	1.124792521
ykfF	0.1696	1.124776228
phnN	0.1696	1.124728527
ygjV	0.1696	1.124724951
ybeH	0.1696	1.124724585
kdgK	0.1690	1.124260064
b1592	0.1685	1.123909606
pheA	0.1682	1.123674512
ycjX	0.1678	1.123339120
