CUST_9277_PI245939919	5.64	3795	56210	50	14973	13742	4172	30	111	111	142	114	80	100	100	0	375	369	109	29	77	77	79	23	29	100	97	0	49.872	46.682	49.252	47.403	1.358	48.632	0.857	80	92	100	15160	13923	5.64	14862	298	13631	292	1099336	29530	119.298	12.609	0	0	0
CUST_6280_PI245939919	5.627	6580	59510	50	16320	13635	6718	49	115	115	243	424	174	91	91	0	402	371	150	40	74	74	78	26	33	91	88	0	49.405	45.522	45.358	39.668	1.767	49.011	0.867	80	116	100	16533	13817	5.627	16205	328	13520	297	1090778	29715	31.585	11.269	0	0	0
CUST_6318_PI245939919	5.6	3945	55065	50	9987	9741	2118	21	95	95	132	128	96	100	100	0	280	281	74	26	76	76	79	21	26	100	100	0	48.49	47.054	47.237	49.216	1.508	49.31	0.791	80	116	100	10096	9851	5.6	9892	204	9646	205	779291	22506	75.07	9.619	0	0	0
CUST_8175_PI245939919	5.551	8010	51320	50	10306	10507	2736	26	88	88	93	44	47	100	100	0	288	293	79	26	70	70	73	17	23	100	100	0	46.872	46.722	49.434	47.877	1.466	50.587	0.78	80	92	100	10436	10642	5.551	10218	218	10419	223	840531	23446	236.682	12.941	0	0	0
CUST_8174_PI245939919	5.542	7315	52145	50	10706	11239	2852	25	84	84	91	42	46	100	100	0	299	304	76	25	71	71	72	17	23	100	98	0	46.588	47.876	48.485	49.336	1.479	51.42	0.797	80	116	100	10850	11388	5.542	10622	228	11155	233	899132	24349	265.429	13.647	0	0	0
CUST_6279_PI245939919	5.533	6545	55765	50	17106	15896	4879	30	114	114	150	151	100	100	100	0	444	418	107	25	77	77	78	17	21	100	98	0	46.3	46.282	45.3	44.849	1.47	49.865	0.853	80	92	100	17359	16123	5.533	16992	367	15782	341	1271706	33435	104.278	20	0	0	0
CUST_9144_PI245939919	5.476	1485	58685	50	7602	6754	3142	46	123	123	262	384	146	92	91	0	249	249	93	37	81	81	93	56	60	85	75	0	44.518	39.47	41.433	35.396	1.956	39.946	0.742	80	116	100	7647	6799	5.476	7479	168	6631	168	540296	19910	16.906	2.786	0	0	0
CUST_6283_PI245939919	5.47	4715	55130	50	13222	12701	2118	16	98	98	110	55	50	100	100	0	370	373	86	23	74	74	76	19	25	100	100	0	44.338	42.151	43.181	43.212	1.374	43.965	0.831	80	92	100	13420	12902	5.47	13124	296	12603	299	1016097	29849	228.927	15.632	0	0	0
CUST_6321_PI245939919	5.387	7790	54240	50	29274	28799	8540	29	100	100	141	171	121	100	100	0	766	757	188	24	69	69	71	15	21	100	100	0	41.857	41.714	43.221	40.565	1.361	45.415	0.877	80	116	100	29871	29387	5.387	29174	697	28699	688	2303906	60565	167.591	45.733	0	0	0
CUST_6322_PI245939919	5.373	5115	58115	50	41252	38085	13280	34	134	134	303	515	169	100	100	0	1063	1057	399	37	71	71	76	23	30	98	98	0	41.45	38.49	40.172	39.759	1.642	40.759	0.886	80	92	100	42110	38937	5.373	41118	992	37951	986	3046762	84527	73.363	42.652	0	0	0
CUST_4043_PI245939919	5.364	1890	52145	50	6424	6287	1183	18	81	81	91	45	49	100	100	0	226	234	53	22	72	72	74	18	24	100	100	0	41.188	38.309	39.075	39.92	1.448	40.86	0.765	80	116	100	6497	6368	5.364	6343	154	6206	162	502953	18701	137.689	8.889	0	0	0
CUST_6271_PI245939919	5.266	4420	50555	50	6771	6598	1823	27	77	77	92	47	51	100	100	0	247	240	63	26	73	73	76	17	22	97	96	0	38.471	39.048	37.6	40.209	1.472	41.973	0.779	80	92	100	6868	6688	5.266	6694	174	6521	167	527830	19222	138.426	9.647	0	0	0
CUST_6272_PI245939919	5.233	5960	59830	50	8595	7955	2442	30	94	94	115	86	74	100	100	0	304	294	93	31	78	78	84	34	40	92	91	0	37.615	36.394	36.921	38.498	1.659	38.257	0.775	80	92	100	8727	8077	5.233	8501	226	7861	216	636429	23558	91.163	6.176	0	0	0
CUST_6284_PI245939919	5.215	1340	58810	50	8632	7699	3297	42	90	90	163	261	160	96	93	0	296	285	88	30	66	66	68	17	25	97	95	0	37.139	34.744	35.741	30.868	1.769	40.213	0.817	80	92	100	8772	7828	5.215	8542	230	7609	219	615945	22830	28.874	12.765	0	0	0
CUST_4044_PI245939919	5.186	2330	51635	50	5752	5582	1564	28	73	73	82	46	56	100	100	0	227	232	59	25	71	71	73	15	20	100	100	0	36.404	34.217	35.002	34.885	1.5	37.383	0.783	80	92	100	5835	5670	5.186	5679	156	5509	161	446543	18566	119.565	10.6	0	0	0
CUST_8176_PI245939919	5.114	3870	57350	50	7913	7285	2417	33	89	89	109	68	62	100	100	0	293	286	72	25	67	67	70	15	21	100	100	0	34.619	32.858	33.118	31.386	1.576	36.519	0.842	80	92	100	8050	7415	5.114	7824	226	7196	219	582833	22856	105.529	14.4	0	0	0
CUST_9145_PI245939919	5.097	5300	53095	50	7735	7338	1847	25	101	101	116	65	56	100	100	0	293	292	65	22	70	70	74	18	24	100	100	0	34.233	32.599	33.933	32.387	1.585	36.947	0.778	80	92	100	7857	7459	5.097	7634	223	7237	222	587016	23355	111.108	12.111	0	0	0
CUST_8183_PI245939919	5.09	3025	51065	50	14881	14842	3079	20	95	95	107	53	49	100	100	0	505	512	107	20	71	71	75	18	24	100	100	0	34.069	33.44	33.392	33.545	1.262	34.965	0.908	80	116	100	15220	15188	5.09	14786	434	14747	441	1187396	40996	278.019	24.278	0	0	0
CUST_6324_PI245939919	5.09	7755	52400	50	11707	12149	3315	27	90	90	101	50	49	100	100	0	413	428	135	31	72	72	74	19	25	100	100	0	34.067	33.874	34.865	35.632	1.42	34.549	0.849	80	92	100	11958	12415	5.09	11617	341	12059	356	971925	34236	240.96	18.632	0	0	0
CUST_6326_PI245939919	5.066	5700	51380	50	12090	10662	3742	35	100	100	134	143	106	100	100	0	434	437	128	29	76	76	78	18	23	100	98	0	33.492	29.258	28.363	28.128	1.539	32.294	0.819	80	92	100	12348	10923	5.066	11990	358	10562	361	852993	34977	73.622	19.944	0	0	0
CUST_8173_PI245939919	5.054	1305	57225	50	8792	8467	2744	32	89	89	105	66	62	100	100	0	331	337	112	33	69	69	72	24	33	98	97	0	33.218	31.261	30.882	32.164	1.496	33.734	0.814	80	116	100	8965	8646	5.054	8703	262	8378	268	677360	26962	126.697	11.042	0	0	0
CUST_8172_PI245939919	5.039	4640	55765	50	14602	14050	3713	26	106	106	118	83	70	100	100	0	513	506	150	29	72	72	74	18	24	100	100	0	32.871	32.129	33.841	32.542	1.406	34.459	0.83	80	92	100	14937	14378	5.039	14496	441	13944	434	1123991	40508	167.855	24	0	0	0
CUST_6323_PI245939919	5.029	5265	54555	50	11424	10795	2787	25	96	96	120	75	62	100	100	0	423	429	106	24	76	76	77	18	23	100	100	0	32.646	30.309	31.644	30.041	1.435	32.513	0.842	80	92	100	11675	11052	5.029	11328	347	10699	353	863574	34300	142.333	19.556	0	0	0
CUST_6319_PI245939919	4.964	5850	52015	50	9174	8917	2574	28	91	91	112	74	66	100	100	0	366	371	94	25	75	75	76	19	25	100	100	0	31.213	29.818	30.209	29.385	1.458	33.113	0.796	80	92	100	9374	9122	4.964	9083	291	8826	296	713392	29642	118.986	15.526	0	0	0
CUST_8182_PI245939919	4.899	2585	53095	50	11124	10660	3111	29	84	84	105	75	71	100	100	0	440	434	110	25	70	70	72	18	25	100	100	0	29.838	29.055	30.861	28.238	1.405	31.47	0.88	80	92	100	11410	10940	4.899	11040	370	10576	364	852808	34702	140.733	20.111	0	0	0
CUST_8177_PI245939919	4.873	2185	58240	50	4146	3969	1387	34	74	74	88	44	50	100	100	0	207	216	64	29	68	68	70	15	21	98	98	0	29.295	26.318	28.313	25.837	1.548	27.009	0.806	80	116	100	4211	4043	4.873	4072	139	3895	148	317483	17307	88.205	9.733	0	0	0
CUST_6320_PI245939919	4.838	2805	58685	50	8248	7051	3027	42	95	95	136	137	100	98	93	0	352	329	125	37	67	67	70	20	28	93	92	0	28.607	26.55	26.878	25.977	1.589	28.425	0.85	80	116	100	8438	7218	4.838	8153	285	6956	262	564065	26335	50.474	12.95	0	0	0
CUST_9274_PI245939919	4.822	3065	50745	50	10051	9745	2800	28	92	92	104	47	45	100	100	0	423	423	130	30	71	71	72	16	22	98	98	0	28.293	27.423	27.859	27.769	1.309	28.215	0.879	80	92	100	10311	10005	4.822	9959	352	9653	352	779636	33816	205.128	21.938	0	0	0
CUST_8181_PI245939919	4.818	7460	55700	50	14404	13697	4282	31	100	100	119	87	73	100	100	0	577	563	167	29	70	70	73	16	21	100	98	0	28.213	27.58	28.361	27.324	1.453	29.776	0.868	80	116	100	14811	14090	4.818	14304	507	13597	493	1095746	45007	156.069	30.625	0	0	0
CUST_8009_PI245939919	4.77	5410	54175	50	6331	5914	1653	27	85	85	95	47	49	100	100	0	298	302	66	21	69	69	72	17	23	100	98	0	27.275	25.017	25.242	24.595	1.413	27.384	0.852	80	92	100	6475	6062	4.77	6246	229	5829	233	473085	24138	123.809	13.529	0	0	0
CUST_8180_PI245939919	4.754	3135	55575	50	16900	15433	5250	34	119	119	160	151	94	100	100	0	692	657	215	32	70	70	73	18	24	98	98	0	26.979	26.089	27.182	25.351	1.506	27.615	0.902	80	92	100	17403	15901	4.754	16781	622	15314	587	1234608	52541	101.146	32.444	0	0	0
CUST_7861_PI245939919	4.724	2255	54430	50	9844	8732	3313	37	90	90	111	79	71	100	100	0	441	423	130	30	72	72	74	19	25	97	96	0	26.434	24.621	24.299	23.982	1.442	26.122	0.893	80	116	100	10123	8993	4.724	9754	369	8642	351	698535	33859	109.127	18.368	0	0	0
CUST_8171_PI245939919	4.697	6765	55385	50	5920	5639	1782	31	82	82	99	59	59	100	100	0	297	297	90	30	72	72	74	18	24	98	98	0	25.947	24.698	25.435	25.279	1.621	27.135	0.765	80	92	100	6063	5782	4.697	5838	225	5557	225	451122	23747	93.898	12.389	0	0	0
CUST_8008_PI245939919	4.665	7390	57225	50	3737	3633	1025	28	83	83	94	48	51	100	100	0	216	222	57	25	72	72	74	19	25	100	98	0	25.375	23.667	23.669	24.2	1.604	26.072	0.737	80	116	100	3798	3700	4.665	3654	144	3550	150	290630	17762	73.729	7.789	0	0	0
CUST_6274_PI245939919	4.625	3760	59445	50	5029	4420	1691	38	94	94	118	90	76	97	97	0	272	267	84	31	72	72	75	20	26	96	93	0	24.675	22.185	22.107	20.294	1.762	23.947	0.809	80	92	100	5135	4521	4.625	4935	200	4326	195	353596	21386	47.8	9.6	0	0	0
CUST_2737_PI245939919	4.601	6470	52080	50	33988	30711	9658	31	119	119	140	110	78	100	100	0	1467	1387	302	21	71	71	74	17	22	100	100	0	24.261	23.246	24.124	21.834	1.406	25.093	0.925	80	116	100	35265	31908	4.601	33869	1396	30592	1316	2456915	110999	277.918	77.235	0	0	0
CUST_6273_PI245939919	4.553	4495	58685	50	4852	4584	1316	28	87	87	97	77	79	100	100	0	273	276	77	27	70	70	74	21	28	100	98	0	23.473	21.83	21.652	21.909	1.528	23.139	0.825	80	116	100	4968	4703	4.553	4765	203	4497	206	366742	22088	58.273	9.619	0	0	0
CUST_9275_PI245939919	4.551	3795	59635	50	8617	7384	3382	45	110	110	221	428	193	93	88	0	434	402	142	35	71	71	76	28	36	92	91	0	23.435	21.976	20.571	20.137	1.494	24.961	0.86	80	92	100	8870	7605	4.551	8507	363	7274	331	590744	32162	16.736	11.643	0	0	0
CUST_6325_PI245939919	4.515	4455	57225	50	8232	7315	2813	38	92	92	124	114	91	100	98	0	425	411	154	37	69	69	73	23	31	97	92	0	22.865	21.12	21.42	21.204	1.537	22.452	0.867	80	116	100	8496	7565	4.515	8140	356	7223	342	585187	32904	63.079	14.696	0	0	0
CUST_8170_PI245939919	4.446	6875	58875	50	6152	5603	2087	37	94	94	113	90	79	98	98	0	350	331	112	33	72	72	77	36	46	95	90	0	21.791	21.27	21.919	20.966	1.665	23.097	0.825	80	116	100	6336	5768	4.446	6058	278	5509	259	448221	26464	61	7.056	0	0	0
CUST_8169_PI245939919	4.432	6470	60465	50	6883	5896	2822	47	85	85	150	305	203	91	90	0	384	333	146	43	69	69	76	43	56	86	81	0	21.581	22.011	21.187	22.256	1.769	23.783	0.834	80	259	100	7113	6075	4.432	6798	315	5811	264	471670	26676	18.839	5.977	0	0	0
CUST_8159_PI245939919	4.398	4055	55635	50	16939	15707	3931	25	111	111	134	94	70	100	100	0	869	866	160	18	71	71	74	19	25	100	100	0	21.088	19.618	19.771	19.048	1.338	21.208	0.905	80	92	100	17626	16391	4.398	16828	798	15596	795	1256589	69311	165.67	41.684	0	0	0
CUST_8168_PI245939919	4.378	2185	51130	50	5342	5381	1078	20	81	81	89	38	42	100	100	0	324	321	76	23	71	71	73	17	23	100	100	0	20.794	21.2	21.105	21.853	1.399	22.435	0.809	80	92	100	5514	5550	4.378	5261	253	5300	250	430489	25654	139.263	14.588	0	0	0
CUST_7860_PI245939919	4.368	7975	54810	50	8302	7724	2437	31	85	85	97	51	52	100	100	0	475	494	170	34	77	77	77	19	24	100	100	0	20.646	18.319	18.752	18.399	1.462	19.663	0.797	80	92	100	8615	8056	4.368	8217	398	7639	417	617955	39547	149.549	21.947	0	0	0
CUST_8158_PI245939919	4.338	3835	58050	50	16082	15165	3930	25	109	109	126	69	54	100	100	0	861	857	188	21	71	71	75	28	37	100	100	0	20.219	19.155	19.369	18.784	1.281	20.275	0.917	80	116	100	16763	15842	4.338	15973	790	15056	786	1213237	68522	217.957	27.929	0	0	0
CUST_2738_PI245939919	4.304	2110	60400	50	23182	18508	8935	48	111	111	339	788	232	92	91	0	1242	1072	463	43	74	74	120	276	230	85	81	0	19.753	18.434	18.24	17.51	1.661	19.285	0.939	80	116	100	24239	19395	4.304	23071	1168	18397	998	1480604	85788	23.057	3.449	0	0	0
CUST_8166_PI245939919	4.211	5520	54620	50	4141	4009	1103	27	84	84	101	66	65	100	100	0	288	286	65	22	69	69	72	16	22	100	100	0	18.525	18.088	17.177	18.08	1.453	20.156	0.817	80	102	100	4276	4142	4.211	4057	219	3925	217	320722	22916	59.212	13.375	0	0	0
CUST_9285_PI245939919	4.19	6400	51825	50	11423	11145	3059	27	104	104	115	54	46	100	100	0	692	660	175	26	72	72	75	21	28	100	100	0	18.256	18.777	18.82	18.815	1.286	19.497	0.907	80	92	100	11939	11629	4.19	11319	620	11041	588	891564	52825	204.259	27.857	0	0	0
CUST_6677_PI245939919	4.103	6215	50620	50	62446	57032	12988	22	122	122	151	103	68	100	100	11	3697	3506	735	20	71	71	72	16	22	100	100	0	17.188	16.568	16.622	16.351	1.22	17.225	0.939	80	116	100	65950	60345	4.103	62324	3626	56910	3435	4562580	280466	552.243	214.625	0	0	0
CUST_9610_PI245939919	4.076	7535	52270	50	4140	4488	1446	32	93	93	98	46	46	100	100	0	309	314	70	22	69	69	71	16	22	100	100	0	16.862	17.939	18.333	17.633	1.424	19.938	0.823	80	92	100	4287	4640	4.076	4047	240	4395	245	359053	25094	95.435	15.188	0	0	0
CUST_6678_PI245939919	4.051	4385	51255	50	65535	58834	13679	23	145	145	181	149	82	100	100	61	4017	3748	926	24	73	73	74	16	21	100	100	0	16.58	15.97	16.094	16.079	1.209	16.353	0.945	80	116	100	69334	62364	4.051	65390	3944	58689	3675	4706699	299826	393.644	229.625	0	0	0
CUST_8167_PI245939919	4.051	1155	52145	50	3247	3071	925	30	82	82	89	37	41	100	100	0	263	266	66	24	72	72	76	19	25	100	97	0	16.571	15.407	15.111	15.646	1.551	17.706	0.769	80	116	100	3356	3183	4.051	3165	191	2989	194	245680	21250	80.595	10	0	0	0
CUST_7159_PI245939919	4.033	1195	52335	50	3585	3572	736	20	82	82	87	41	47	100	100	0	282	294	71	24	68	68	72	18	25	100	100	0	16.369	15.442	15.498	15.807	1.371	16.218	0.827	80	116	100	3717	3716	4.033	3503	214	3490	226	285733	23528	85	12.333	0	0	0
CUST_9611_PI245939919	3.855	6690	57540	50	3417	3086	1440	46	88	88	133	177	133	93	88	0	300	285	101	35	70	70	71	15	21	95	92	0	14.474	13.944	14.083	12.443	1.777	16.154	0.8	80	92	100	3559	3213	3.855	3329	230	2998	215	246856	22823	16.684	14.267	0	0	0
CUST_1110_PI245939919	3.753	6105	50430	50	3286	3235	811	25	91	91	100	48	48	100	100	0	307	304	78	25	70	70	73	16	21	100	100	0	13.481	13.436	13.187	13.749	1.462	14.562	0.815	80	116	100	3432	3378	3.753	3195	237	3144	234	258796	24280	65.313	14.438	0	0	0
CUST_7158_PI245939919	3.693	1375	55445	50	3185	3010	1307	43	95	95	114	98	85	96	95	0	310	306	127	41	71	71	74	17	22	96	95	0	12.929	12.404	12.441	11.876	1.762	13.98	0.801	80	92	100	3329	3150	3.693	3090	239	2915	235	240810	24507	29.551	13.647	0	0	0
CUST_8156_PI245939919	3.604	3065	51765	50	2118	2181	469	21	75	75	84	41	48	100	100	0	241	243	59	24	73	73	74	21	28	100	98	0	12.161	12.388	11.995	12.977	1.521	13.213	0.764	80	92	100	2211	2276	3.604	2043	168	2106	170	174470	19430	51.146	8.048	0	0	0
CUST_6679_PI245939919	3.511	2805	57670	50	44698	38931	15731	40	149	149	524	1040	198	97	92	0	3984	3603	1383	38	75	75	86	56	65	100	100	0	11.397	10.993	10.954	10.418	1.347	11.527	0.944	80	92	100	48458	42310	3.511	44549	3909	38782	3528	3114480	288277	36.93	62.804	0	0	0
CUST_8157_PI245939919	3.503	7205	53350	50	2042	2154	696	32	80	80	88	37	42	100	100	0	242	251	59	23	69	69	70	17	24	100	100	0	11.341	11.396	11.172	11.347	1.481	13.016	0.757	80	116	100	2135	2256	3.503	1962	173	2074	182	172337	20088	55.838	10.647	0	0	0
CUST_1109_PI245939919	3.495	8010	56145	50	1956	1858	631	33	84	84	93	49	52	100	100	0	236	237	72	30	70	70	72	20	27	95	95	0	11.277	10.623	11.048	11.324	1.873	12.251	0.686	80	116	100	2038	1941	3.495	1872	166	1774	167	148655	18976	36.02	8.25	0	0	0
CUST_9140_PI245939919	3.486	2185	55700	50	2542	2596	960	36	100	100	121	90	74	100	100	0	289	287	88	30	71	71	80	38	47	97	92	0	11.202	11.556	11.26	11.658	1.524	12.615	0.82	80	116	100	2660	2712	3.486	2442	218	2496	216	207696	22926	27.5	5.447	0	0	0
CUST_6680_PI245939919	3.475	3430	58875	50	40941	36211	14317	39	119	119	353	650	184	100	95	0	3749	3344	1181	35	78	78	135	290	214	93	92	0	11.12	11.051	11.181	10.458	1.34	11.941	0.93	80	116	100	44493	39358	3.475	40822	3671	36092	3266	2896872	267535	55.166	11.066	0	0	0
CUST_9284_PI245939919	3.398	2585	59830	50	5293	4547	2080	45	118	118	229	295	128	92	90	0	562	517	218	42	71	71	83	63	75	88	87	0	10.54	9.93	9.926	9.33	1.63	10.088	0.907	80	92	100	5666	4875	3.398	5175	491	4429	446	363761	41353	14.637	6.889	0	0	0
CUST_5817_PI245939919	3.313	3135	56715	50	1834	1644	666	40	85	85	103	68	66	95	95	0	242	228	74	32	66	66	69	17	24	93	91	0	9.938	9.623	9.9	9.486	1.498	10.403	0.844	80	92	100	1925	1721	3.313	1749	176	1559	162	131548	18251	22.662	9.353	0	0	0
CUST_8165_PI245939919	3.236	4125	58685	50	1563	1490	629	42	93	93	114	83	72	93	92	0	228	226	77	34	72	72	78	39	50	91	81	0	9.423	9.071	9.223	9.275	1.573	9.918	0.74	80	116	100	1626	1551	3.236	1470	156	1397	154	119220	18083	16.578	3.795	0	0	0
CUST_2068_PI245939919	3.137	7020	52780	50	14863	15441	4709	30	83	83	106	76	71	100	100	0	1756	1808	478	26	76	76	77	17	22	100	100	0	8.798	8.867	9.222	8.702	1.328	9.375	0.904	80	116	100	16460	17090	3.137	14780	1680	15358	1732	1235295	144672	201.776	101.824	0	0	0
CUST_8164_PI245939919	3.129	2845	53540	50	1637	1641	407	24	89	89	101	59	58	100	100	0	247	245	55	22	70	70	71	15	21	100	100	0	8.746	8.869	8.635	8.971	1.437	9.828	0.769	80	92	100	1725	1727	3.129	1548	177	1552	175	131307	19618	26.102	11.6	0	0	0
CUST_9248_PI245939919	2.795	6840	59065	50	1089	1015	372	36	83	83	131	180	137	93	86	0	215	219	69	31	70	70	72	17	23	97	95	0	6.938	6.255	6.438	6.227	1.611	7.17	0.748	80	116	100	1151	1081	2.795	1006	145	932	149	81197	17488	4.911	8.647	0	0	0
CUST_9216_PI245939919	2.789	3540	53860	50	1516	1496	436	29	78	78	83	33	39	100	100	0	282	281	80	28	74	74	75	17	22	100	98	0	6.913	6.85	7.168	6.958	1.465	7.232	0.814	80	92	100	1646	1625	2.789	1438	208	1418	207	119705	22497	42.818	12.118	0	0	0
CUST_9218_PI245939919	2.783	4640	57925	50	2730	2518	909	36	101	101	135	131	97	96	92	0	457	435	134	30	75	75	117	211	180	85	37	0	6.882	6.714	6.679	6.495	1.58	7.837	0.794	80	92	100	3011	2777	2.783	2629	382	2417	360	201452	34790	18.191	1.507	0	0	0
CUST_8162_PI245939919	2.703	4750	50745	50	1453	1402	437	31	79	79	95	59	62	100	100	0	282	279	79	28	71	71	74	18	24	100	96	0	6.512	6.361	6.705	6.54	1.61	7.124	0.774	80	92	100	1585	1531	2.703	1374	211	1323	208	112174	22326	22.153	11.389	0	0	0
CUST_9217_PI245939919	2.689	6545	53860	50	1479	1487	470	31	80	80	87	45	51	100	100	0	285	286	76	26	68	68	73	16	21	100	98	0	6.447	6.454	6.375	6.496	1.565	7.391	0.76	80	92	100	1616	1625	2.689	1399	217	1407	218	118958	22883	31.111	13.313	0	0	0
CUST_8163_PI245939919	2.646	5630	57095	50	1264	1189	464	39	87	87	95	42	44	97	96	0	263	263	74	28	75	75	79	24	30	97	96	0	6.261	5.862	5.776	5.493	1.858	6.891	0.725	80	92	100	1365	1290	2.646	1177	188	1102	188	95105	21075	26.048	7.667	0	0	0
CUST_4042_PI245939919	2.644	1415	52590	50	1607	1690	456	26	76	76	83	36	43	100	100	0	316	321	83	25	71	71	73	16	21	100	100	0	6.249	6.456	6.681	6.571	1.452	6.939	0.783	80	92	100	1776	1864	2.644	1531	245	1614	250	135164	25711	44.639	15.5	0	0	0
CUST_3579_PI245939919	2.634	7350	51825	50	3827	3738	1161	31	83	83	85	36	42	100	100	0	673	682	176	25	70	70	72	17	23	100	100	0	6.209	5.972	5.958	5.796	1.386	6.395	0.884	80	92	100	4347	4267	2.634	3744	603	3655	612	299048	54565	101.472	35.882	0	0	0
CUST_3879_PI245939919	2.615	2805	52845	50	1246	1234	307	24	76	76	83	39	46	100	100	0	263	266	71	26	72	72	72	18	25	100	97	0	6.126	5.969	6.03	6.171	1.407	6.183	0.791	80	92	100	1361	1352	2.615	1170	191	1158	194	98699	21245	29.513	10.778	0	0	0
CUST_8178_PI245939919	2.586	5045	55065	50	4600	4529	875	19	90	90	101	57	56	100	100	0	822	826	127	15	71	71	74	18	24	100	100	0	6.005	5.879	5.786	5.826	1.271	6.342	0.881	80	116	100	5261	5194	2.586	4510	751	4439	755	362340	66046	77.684	41.778	0	0	0
CUST_9244_PI245939919	2.567	2110	58750	50	948	887	394	44	83	83	94	51	54	96	91	0	218	209	74	35	72	72	77	29	37	87	86	0	5.925	5.869	5.918	5.739	1.594	6.505	0.736	80	92	100	1011	941	2.567	865	146	804	137	70965	16704	15.549	4.552	0	0	0
CUST_9249_PI245939919	2.562	1705	55000	50	821	792	352	44	77	77	84	38	45	93	92	0	196	195	61	31	70	70	73	19	26	95	92	0	5.905	5.72	5.686	5.267	2.153	7.501	0.631	80	92	100	870	840	2.562	744	126	715	125	63325	15607	18.632	6.421	0	0	0
CUST_9219_PI245939919	2.539	2915	55320	50	2131	1986	685	34	80	80	88	44	50	100	100	0	422	405	117	28	69	69	71	17	23	100	97	0	5.81	5.673	5.63	5.523	1.342	6.267	0.879	80	116	100	2404	2242	2.539	2051	353	1906	336	158883	32375	43.136	19.647	0	0	0
CUST_2067_PI245939919	2.501	7940	57035	50	6707	6520	1813	27	74	74	91	54	59	100	100	0	1243	1219	298	24	71	71	72	18	25	100	100	0	5.66	5.615	5.731	5.583	1.422	5.906	0.881	80	92	100	7805	7594	2.501	6633	1172	6446	1148	521624	97487	119.056	63.722	0	0	0
CUST_8179_PI245939919	2.497	6655	58115	50	3547	3368	1198	35	91	91	109	70	64	100	100	0	683	664	234	35	71	71	74	19	25	100	98	0	5.647	5.526	5.764	5.506	1.42	5.928	0.881	80	92	100	4068	3870	2.497	3456	612	3277	593	269456	53126	46.557	31.053	0	0	0
CUST_3580_PI245939919	2.428	3025	54875	50	3094	2863	1061	37	80	80	93	48	51	100	98	0	629	608	185	30	69	69	70	16	22	100	100	0	5.382	5.163	5.194	4.779	1.512	5.63	0.885	80	116	100	3574	3322	2.428	3014	560	2783	539	229047	48655	57.708	33.625	0	0	0
